gene,glioma_mean,cohens_d,dep_fdr,glioma_dep_fraction,pan_ess_fraction,is_common_essential,archetype,sl_effect,sl_n_contexts,sl_best_context,sl_context_type,is_SL_partner_of_lost_TSG,lost_TSG_partner,sc_malignant_specificity,sc_tme_dominated_flag,sc_malignant_mean,sc_measured,sc_compartment,sc_specificity_tier,tcga_vs_normal_log2fc,tcga_pct_over_normal,tcga_gbm_median_log2tpm,safety_composite,safety_vital_organ,safety_brain_bulk,safety_brain_neuron,gtex_brain_max,lake_neuron_max,cns_high_risk,vital_high_risk,min_subgroup_n,tractability_score,novelty_score,has_inhibitor_moa,chembl_action_types,chembl_n_potent,dgidb_n_drugs,ot_drug_count,ot_sm_approved_drug,uniprot_kinase,uniprot_enzyme,uniprot_membrane,uniprot_loc,f_dep_selectivity,f_dep_breadth,f_pan_ess_penalty,f_sl_strength,f_sl_breadth,f_sc_specificity,f_sc_tme_penalty,f_tumor_enrichment,f_tumor_prevalence,f_safety,f_tractability,f_novelty,cat_dependency,cat_selectivity,cat_synthetic_lethality,cat_tumor_specificity,cat_tumor_enrichment,cat_therapeutic_window,cat_tractability,baseline_composite,expert_composite,novelty_tier,novelty_corrected,is_dependency_poscontrol,rank_full,sl_effect_v1,sl_n_contexts_v1,sl_expr_partner,sl_expr_cohens_d,sl_expr_reported,expert_composite_v1,sl_source,rank_all,is_gbm_oncogene_control
EAF1,-0.6405691253786434,-0.6993585244349864,0.0004331467320472,0.625,0.3599320882852292,False,pan-glioma-dep,1.488,1,,,False,,-0.041140253128413,False,0.0890468643337988,True,tumor-cell-expressed,not-TME-dominated-weak,0.8296999999999999,0.7450980392156863,3.9682,0.6855123674911661,0.6961130742049471,0.6148409893992932,0.7455830388692579,24.0478,0.0598149690791802,False,False,45,0.0,1.0,False,,0,0,0,False,False,False,False,,0.9045936395759716,0.625,0.6400679117147707,0.9700732053794462,0.25,0.4172661870503597,1.0,0.3321554770318021,0.7450980392156863,0.6855123674911661,0.0,1.0,0.7647968197879857,0.6400679117147707,0.610036602689723,0.7086330935251799,0.5386267581237442,0.6855123674911661,0.0,0.4768052786632638,0.5698828506359138,novel,1.0,False,61,0.0,0,EAF2,1.488,yes,0.496678458313147,expression_paralog,21,False
ELAVL1,-0.4151583154344818,-0.5232637703408788,0.0011228409670486,0.3472222222222222,0.1833616298811545,False,subset-dep,0.0,0,,,False,,-0.0019761594734929,False,0.268789181493645,True,tumor-cell-expressed,not-TME-dominated-weak,2.0849499999999996,0.9738562091503268,5.5333,0.4369846878680801,0.5441696113074205,0.4734982332155477,0.293286219081272,34.0109,0.1702624539280241,False,False,25,0.55,1.0,False,,0,2,0,False,False,False,False,,0.6749116607773852,0.3472222222222222,0.8166383701188455,0.0,0.0,0.6906474820143885,1.0,0.8869257950530035,0.9738562091503268,0.4369846878680801,0.55,1.0,0.5110669414998037,0.8166383701188455,0.0,0.8453237410071943,0.9303910021016651,0.4369846878680801,0.55,0.5843435346565127,0.5682021167834226,novel,1.0,False,19,0.0,0,,0.0,,0.5682021167834226,none,22,False
E2F3,-0.3556139523351549,-0.5066988502174111,0.0126195000324661,0.25,0.1256366723259762,False,subset-dep,1.5339048555804256,1,RB1_loss,TSG-loss,True,RB1,-0.0200605687838758,False,0.0699426442166906,True,tumor-cell-expressed,not-TME-dominated-weak,1.5655,0.8104575163398693,2.9052,0.6702002355712603,0.8445229681978799,0.8515901060070672,0.3144876325088339,7.71548,0.1651278286600367,False,False,18,0.0,0.5,False,,0,1,1,False,False,False,False,Nucleus,0.6431095406360424,0.25,0.8743633276740238,1.0,0.25,0.5323741007194245,1.0,0.7314487632508834,0.8104575163398693,0.6702002355712603,0.0,0.5,0.4465547703180212,0.8743633276740238,0.625,0.7661870503597122,0.7709531397953764,0.6702002355712603,0.0,0.5933226462454849,0.5582298674514453,novel,1.0,False,22,1.5339048555804256,1,,0.0,,0.5582298674514453,genotype,23,False
ERCC6L,-0.3698916069049586,-0.56632214696083,0.0028148235487242,0.2361111111111111,0.1018675721561969,False,subset-dep,0.0,0,,,False,,-0.0068805742896501,False,0.005205163384812,True,tumor-cell-expressed,not-TME-dominated-weak,4.3584000000000005,0.9869281045751634,-0.2498,0.9646643109540636,0.978798586572438,0.9681978798586572,0.9469964664310954,0.453913,0.0040237751041179,False,False,17,0.0,1.0,False,,0,0,0,False,False,False,False,,0.7703180212014135,0.2361111111111111,0.8981324278438031,0.0,0.0,0.6366906474820144,1.0,0.978798586572438,0.9869281045751634,0.9646643109540636,0.0,1.0,0.5032145661562623,0.8981324278438031,0.0,0.8183453237410072,0.9828633455738007,0.9646643109540636,0.0,0.5953171391812767,0.557013470005552,novel,1.0,False,23,0.0,0,,0.0,,0.557013470005552,none,24,False
PDCL3,-0.4798587878892697,-0.6303712354745759,0.0001930734965081,0.4722222222222222,0.2283531409168081,False,subset-dep,0.0,0,,,False,,-0.0931543960519029,False,0.1421329497789951,True,tumor-cell-expressed,not-TME-dominated-weak,1.3030999999999997,0.9607843137254902,4.6502,0.7467608951707891,0.6254416961130742,0.6961130742049471,0.9187279151943464,18.9919,0.016278960613101,False,False,34,0.25,1.0,False,,0,0,0,False,False,False,False,,0.8621908127208481,0.4722222222222222,0.7716468590831919,0.0,0.0,0.302158273381295,1.0,0.6007067137809188,0.9607843137254902,0.7467608951707891,0.25,1.0,0.6672065174715351,0.7716468590831919,0.0,0.6510791366906474,0.7807455137532044,0.7467608951707891,0.25,0.552491274595624,0.5549081972473332,novel,1.0,False,24,0.0,0,,0.0,,0.5549081972473332,none,25,False
RPTOR,-1.053273932286247,-0.5438969141507325,0.000906404865755,0.9861111111111112,0.9422750424448216,True,pan-glioma-dep,0.66723363240172,2,PDGFRA_amp,oncogene-amp,True,PTEN,0.0020310954573771,False,0.0318771839392377,True,tumor-cell-expressed,not-TME-dominated-weak,0.5705999999999998,0.5098039215686274,3.5887,0.5594817432273262,0.8197879858657244,0.7526501766784452,0.1060070671378091,14.8683,0.2969345638714566,False,False,71,0.6,0.0,False,,0,8,1,False,False,False,True,Lysosome membrane;Cytoplasm;Cytoplasmic granule,0.7243816254416962,0.9861111111111112,0.0577249575551783,0.43499023422104005,0.5,0.7302158273381295,1.0,0.1943462897526501,0.5098039215686274,0.5594817432273262,0.6,0.0,0.8552463682764037,0.0577249575551783,0.46749511711052005,0.8651079136690647,0.35207510566063877,0.5594817432273262,0.6,0.5367330293570188,0.5546939718866523,novel,1.0,False,25,0.66723363240172,2,,0.0,,0.5546939718866523,genotype,26,False
UBC,-0.6494979880688525,-0.7654005134207772,0.005127515746138,0.2916666666666667,0.1137521222410865,False,pan-glioma-dep,0.3838881286562446,1,TP53_mut,TSG-loss,True,TP53,-0.1882717524509582,False,1.9149531758419296,True,tumor-cell-expressed,not-TME-dominated-weak,1.1206500000000013,0.915032679738562,10.4577,0.0400471142520612,0.028268551236749,0.0424028268551236,0.0494699646643109,305.161,0.3722838212030943,True,True,21,0.6,1.0,False,,0,0,0,False,False,False,False,,0.9257950530035336,0.2916666666666667,0.8862478777589136,0.25026853996819926,0.25,0.1942446043165467,1.0,0.469964664310954,0.915032679738562,0.0400471142520612,0.6,1.0,0.6087308598351001,0.8862478777589136,0.2501342699840996,0.5971223021582733,0.692498672024758,0.0400471142520612,0.6,0.5249687280018865,0.5506001507445109,novel,1.0,False,26,0.3838881286562446,1,,0.0,,0.550600150744511,genotype,27,False
BRCA1,-0.5426376250918751,-0.4247979876378911,0.0266105379253947,0.5,0.3616298811544992,False,pan-glioma-dep,0.0,0,,,False,,-0.008745477413873,False,0.0597541512436265,True,tumor-cell-expressed,not-TME-dominated-weak,2.4677,0.9803921568627452,2.8137,0.9022379269729094,0.939929328621908,0.9363957597173144,0.8303886925795053,2.37106,0.036652770597832,False,False,36,0.4,0.0,False,,14,92,0,False,False,True,False,Nucleus;Chromosome;Cytoplasm,0.381625441696113,0.5,0.6383701188455009,0.0,0.0,0.6151079136690647,1.0,0.9434628975265018,0.9803921568627452,0.9022379269729094,0.4,0.0,0.4408127208480565,0.6383701188455009,0.0,0.8075539568345323,0.9619275271946235,0.9022379269729094,0.4,0.5929860358136604,0.549136087787895,has_sm_chemistry,0.5,False,27,0.0,0,,0.0,,0.549136087787895,none,28,False
SNUPN,-1.1407632762558548,-0.5393538441417474,0.0007256871073551,0.9861111111111112,0.9558573853989814,True,pan-glioma-dep,0.0,0,,,False,,0.0042634834601949,False,0.0896336520756101,True,tumor-cell-expressed,not-TME-dominated-weak,1.0856944438399996,0.915032679738562,4.62064444384,0.7868080094228503,0.7667844522968198,0.7703180212014135,0.823321554770318,13.919,0.0374415982582004,False,False,71,0.6,1.0,False,,0,0,0,False,False,False,False,,0.7137809187279152,0.9861111111111112,0.0441426146010186,0.0,0.0,0.7446043165467626,1.0,0.4452296819787986,0.915032679738562,0.7868080094228503,0.6,1.0,0.8499460149195132,0.0441426146010186,0.0,0.8723021582733813,0.6801311808586803,0.7868080094228503,0.6,0.5476185682964919,0.5459120954097881,novel,1.0,False,28,0.0,0,,0.0,,0.545912095409788,none,29,False
EXT1,-0.4315980443741389,-0.5152178401433309,0.0023778333838768,0.3333333333333333,0.1782682512733446,False,subset-dep,0.5699949142822083,1,PDGFRA_amp,oncogene-amp,False,,-0.0604560367550144,False,0.031945595606022,True,tumor-cell-expressed,not-TME-dominated-weak,2.2232499999999997,0.9673202614379084,4.0207,0.502944640753828,0.5971731448763251,0.9045936395759716,0.0070671378091873,4.964980000000001,0.7178960946826141,True,False,24,0.25,1.0,False,,0,0,0,False,False,False,False,,0.6501766784452296,0.3333333333333333,0.8217317487266553,0.37159730749175035,0.25,0.3633093525179856,1.0,0.9187279151943464,0.9673202614379084,0.502944640753828,0.25,1.0,0.49175500588928145,0.8217317487266553,0.3107986537458752,0.6816546762589928,0.9430240883161274,0.502944640753828,0.25,0.5717012590986801,0.5445758120948081,novel,1.0,False,29,0.5699949142822083,1,,0.0,,0.544575812094808,genotype,30,False
MLST8,-0.6039993427602584,-0.4390541696064884,0.0087454207644174,0.5972222222222222,0.4337860780984719,False,pan-glioma-dep,0.5249323283545043,1,PTEN_loss,TSG-loss,True,PTEN,0.0513019620314254,False,0.1460912736949058,True,tumor-cell-expressed,not-TME-dominated-weak,0.62995,0.5359477124183006,6.0168,0.4369846878680801,0.6042402826855124,0.2473498233215547,0.4593639575971732,78.4106,0.113169635362676,False,False,43,0.6,0.0,False,,0,4,1,False,False,False,True,Lysosome membrane;Cytoplasm,0.4381625441696113,0.5972222222222222,0.5662139219015281,0.3422196144987567,0.25,0.9496402877697842,1.0,0.215547703180212,0.5359477124183006,0.4369846878680801,0.6,0.0,0.5176923831959168,0.5662139219015281,0.29610980724937835,0.974820143884892,0.3757477077992563,0.4369846878680801,0.6,0.538224093128436,0.5436685726966761,novel,1.0,False,30,0.5249323283545043,1,,0.0,,0.5436685726966762,genotype,31,False
GPR61,-0.5242748170260495,-0.525557654966108,0.0048542309604101,0.5138888888888888,0.3089983022071307,False,pan-glioma-dep,0.0,0,,,False,,-0.0005310998112283,False,0.0003536451382738,True,tumor-cell-expressed,not-TME-dominated-weak,-2.7023,0.0,-0.9132,0.906949352179034,0.9752650176678446,0.8939929328621908,0.8515901060070672,6.24385,0.0308725728394696,False,False,37,0.45,1.0,False,,0,1,0,False,False,False,False,,0.6890459363957597,0.5138888888888888,0.6910016977928692,0.0,0.0,0.7050359712230215,1.0,0.0070671378091872,0.0,0.906949352179034,0.45,1.0,0.6014674126423243,0.6910016977928692,0.0,0.8525179856115108,0.0035335689045936,0.906949352179034,0.45,0.5007814310186188,0.5435907351389461,novel,1.0,False,31,0.0,0,,0.0,,0.5435907351389461,none,32,False
C19orf53,-0.7840804425191616,-0.6089897855810361,0.0005265252377928,0.8055555555555556,0.6434634974533107,False,pan-glioma-dep,0.3351773051298306,1,CDKN2A_del,TSG-loss,True,CDKN2A,0.040236429147264,False,0.7787197468134418,True,tumor-cell-expressed,not-TME-dominated-weak,1.3206499999999997,0.9869281045751634,7.7741,0.3404004711425206,0.1696113074204946,0.1978798586572437,0.6537102473498233,94.7882,0.0751274183330602,False,False,58,0.25,1.0,False,,0,0,0,False,False,False,False,,0.8268551236749117,0.8055555555555556,0.3565365025466893,0.2185124480898787,0.25,0.9424460431654677,1.0,0.6113074204946997,0.9869281045751634,0.3404004711425206,0.25,1.0,0.8162053396152336,0.3565365025466893,0.23425622404493934,0.9712230215827338,0.7991177625349315,0.3404004711425206,0.25,0.5382484744952926,0.5317974311401013,novel,1.0,False,32,0.3351773051298306,1,,0.0,,0.5317974311401011,genotype,33,False
SNRPB2,-1.0105966525891872,-0.6122982160762201,0.0008945583554646,0.8333333333333334,0.6604414261460102,False,pan-glioma-dep,0.3234092958090481,1,TP53_mut,TSG-loss,True,TP53,-0.1629889989082462,False,0.6523119835086986,True,tumor-cell-expressed,not-TME-dominated-weak,1.7491000000000003,0.9869281045751634,6.0555,0.6042402826855123,0.5088339222614842,0.5971731448763251,0.7067137809187279,24.9601,0.0680865352002617,False,False,60,0.25,1.0,False,,0,0,0,False,False,False,False,,0.8374558303886925,0.8333333333333334,0.3395585738539898,0.21084051897512956,0.25,0.2158273381294964,1.0,0.8056537102473498,0.9869281045751634,0.6042402826855123,0.25,1.0,0.8353945818610129,0.3395585738539898,0.23042025948756478,0.6079136690647482,0.8962909074112566,0.6042402826855123,0.25,0.537688324909155,0.5313853751170409,novel,1.0,False,33,0.3234092958090481,1,,0.0,,0.5313853751170408,genotype,34,False
GGPS1,-1.4277670698227378,-0.3473761435467832,0.0271241770442197,1.0,0.966893039049236,True,pan-glioma-dep,0.0,0,,,False,,0.0372380029528202,False,0.1783920455201056,True,tumor-cell-expressed,not-TME-dominated-weak,1.1313000000000004,0.954248366013072,5.1173,0.6301531213191991,0.7243816254416962,0.7137809187279152,0.4522968197879858,17.6648,0.1144957245518677,False,False,72,1.0,0.0,False,,153,21,0,False,False,True,False,"Cytoplasm;Cytoplasm, perinuclear region;Cytoplasm, myofibril, sarcomere, Z line",0.1095406360424028,1.0,0.033106960950764,0.0,0.0,0.9244604316546764,1.0,0.4805653710247349,0.954248366013072,0.6301531213191991,1.0,0.0,0.5547703180212014,0.033106960950764,0.0,0.9622302158273381,0.7174068685189035,0.6301531213191991,1.0,0.5568096406624866,0.5307863083918601,has_sm_chemistry,0.5,False,34,0.0,0,,0.0,,0.5307863083918603,none,35,False
DSCC1,-0.361447747084986,-0.4896860329863176,0.0185443432565397,0.3055555555555556,0.1765704584040747,False,subset-dep,0.0,0,,,False,,0.0125204349418496,False,0.0388499285990034,True,tumor-cell-expressed,not-TME-dominated-weak,2.4241,0.9869281045751634,2.3816,0.8939929328621908,0.9328621908127208,0.8551236749116607,0.8939929328621908,7.522139999999999,0.0213436269553005,False,False,22,0.0,1.0,False,,0,0,0,False,False,False,False,,0.5901060070671378,0.3055555555555556,0.8234295415959253,0.0,0.0,0.8129496402877698,1.0,0.939929328621908,0.9869281045751634,0.8939929328621908,0.0,1.0,0.4478307813113467,0.8234295415959253,0.0,0.9064748201438849,0.9634287165985358,0.8939929328621908,0.0,0.5764509703588405,0.5301280973231776,novel,1.0,False,35,0.0,0,,0.0,,0.5301280973231774,none,36,False
CTDNEP1,-0.6984696180452405,-1.136694801093814,1.5878269123543985e-08,0.75,0.3870967741935484,False,pan-glioma-dep,0.4478404693116825,1,PTEN_loss,TSG-loss,True,PTEN,-0.0814354600921737,False,0.2244735804246235,True,tumor-cell-expressed,not-TME-dominated-weak,1.3955000000000002,0.9738562091503268,7.2834,0.4040047114252061,0.1201413427561837,0.1307420494699647,0.96113074204947,128.875,0.002627340731658,False,False,54,0.0,1.0,False,,0,0,0,False,False,False,False,,0.9823321554770318,0.75,0.6129032258064516,0.2919610480939646,0.25,0.3201438848920863,1.0,0.6713780918727915,0.9738562091503268,0.4040047114252061,0.0,1.0,0.8661660777385158,0.6129032258064516,0.2709805240469823,0.6600719424460432,0.8226171505115591,0.4040047114252061,0.0,0.5195348045678225,0.5293917817639416,novel,1.0,False,36,0.4478404693116825,1,,0.0,,0.5293917817639416,genotype,37,False
INTS12,-0.6355423272050373,-0.5989213179668159,0.0001199106503907,0.6805555555555556,0.4881154499151103,False,pan-glioma-dep,0.0,0,,,False,,0.0167925288680389,False,0.1054581513386785,True,tumor-cell-expressed,not-TME-dominated-weak,1.7746000000000004,0.9869281045751634,4.7945,0.7714958775029447,0.8056537102473498,0.833922261484099,0.6749116607773852,8.32143,0.0732696598014282,False,False,49,0.0,1.0,False,,0,0,0,False,False,False,False,,0.8127208480565371,0.6805555555555556,0.5118845500848896,0.0,0.0,0.8525179856115108,1.0,0.8197879858657244,0.9869281045751634,0.7714958775029447,0.0,1.0,0.7466382018060463,0.5118845500848896,0.0,0.9262589928057554,0.9033580452204439,0.7714958775029447,0.0,0.5513765239171543,0.5290354451231487,novel,1.0,False,37,0.0,0,,0.0,,0.5290354451231488,none,38,False
TIMM9,-0.6556744309003568,-0.6722212290622106,0.0009904913542433,0.8055555555555556,0.565365025466893,True,pan-glioma-dep,0.0,0,,,False,,-0.011367040669791,False,0.1944107596904768,True,tumor-cell-expressed,not-TME-dominated-weak,1.2287999999999997,0.954248366013072,5.7255,0.5606595995288575,0.4805653710247349,0.4982332155477031,0.7031802120141343,31.3881,0.0685022436848599,False,False,58,0.25,1.0,False,,0,0,0,False,False,False,False,,0.8833922261484098,0.8055555555555556,0.4346349745331069,0.0,0.0,0.5827338129496403,1.0,0.5547703180212014,0.954248366013072,0.5606595995288575,0.25,1.0,0.8444738908519827,0.4346349745331069,0.0,0.7913669064748201,0.7545093420171367,0.5606595995288575,0.25,0.5193778162008434,0.5280531948173278,novel,1.0,False,38,0.0,0,,0.0,,0.5280531948173277,none,39,False
CDK7,-1.868627008769042,-0.3175959042484526,0.04820573572554,1.0,0.9991511035653652,True,pan-glioma-dep,0.3070466927934987,1,PTEN_loss,TSG-loss,True,PTEN,-0.0040089638556341,False,0.0542701188173384,True,tumor-cell-expressed,not-TME-dominated-weak,0.9487000000000004,0.8888888888888888,4.3356,0.6819787985865725,0.6431095406360424,0.734982332155477,0.667844522968198,16.4843,0.0743761376631142,False,False,72,1.0,0.0,True,INHIBITOR,536,42,9,False,True,True,False,"Nucleus;Cytoplasm;Cytoplasm, perinuclear region",0.0247349823321554,1.0,0.0008488964346348,0.2001732321769808,0.25,0.6654676258992805,1.0,0.3710247349823322,0.8888888888888888,0.6819787985865725,1.0,0.0,0.5123674911660777,0.0008488964346348,0.2250866160884904,0.8327338129496402,0.6299568119356105,0.6819787985865725,1.0,0.5547103467372894,0.5276665452590537,has_sm_chemistry,0.5,False,39,0.3070466927934987,1,,0.0,,0.5276665452590537,genotype,40,False
TEAD1,-0.3282319496018182,-0.3655489287576301,0.0258547192107769,0.2361111111111111,0.1672325976230899,False,subset-dep,0.0,0,,,False,,-0.0441721296531445,False,0.1494164174717046,True,tumor-cell-expressed,not-TME-dominated-weak,1.7507,0.8823529411764706,3.7475,0.5170789163722026,0.5371024734982333,0.8445229681978799,0.1696113074204946,8.025789999999999,0.2294919509709541,False,False,17,0.8,0.0,False,,136,3,0,False,False,False,False,Nucleus,0.1872791519434629,0.2361111111111111,0.83276740237691,0.0,0.0,0.4100719424460431,1.0,0.8091872791519434,0.8823529411764706,0.5170789163722026,0.8,0.0,0.211695131527287,0.83276740237691,0.0,0.7050359712230215,0.845770110164207,0.5170789163722026,0.8,0.5589067902376612,0.5275122985050839,has_sm_chemistry,0.5,False,40,0.0,0,,0.0,,0.5275122985050839,none,41,False
UBE2C,-0.8605711210256115,-0.546736370886501,0.0071206465336362,0.875,0.766553480475382,True,pan-glioma-dep,0.0,0,,,False,,0.012669590296314,False,0.1781541255954786,True,tumor-cell-expressed,not-TME-dominated-weak,8.4954,1.0,5.9475,0.9599528857479388,0.92226148409894,0.9717314487632508,0.9858657243816256,0.395189,0.0009138988902585,False,False,63,0.0,1.0,False,,0,0,0,False,False,False,False,,0.7385159010600707,0.875,0.233446519524618,0.0,0.0,0.8201438848920863,1.0,1.0,1.0,0.9599528857479388,0.0,1.0,0.8067579505300353,0.233446519524618,0.0,0.9100719424460432,1.0,0.9599528857479388,0.0,0.5586041854640907,0.5209445416004571,novel,1.0,False,41,0.0,0,,0.0,,0.5209445416004571,none,42,False
NDC1,-0.6778604951759178,-0.5633794862735895,0.0095864954070582,0.7083333333333334,0.4966044142614601,False,pan-glioma-dep,0.0,0,,,False,,-0.0100085540486537,False,0.0416163429938642,True,tumor-cell-expressed,not-TME-dominated-weak,2.3812,0.9934640522875816,3.222,0.8068315665488811,0.8904593639575972,0.88339222614841,0.646643109540636,6.663189999999999,0.0771818577138334,False,False,51,0.0,1.0,False,,0,0,0,False,False,False,False,,0.7667844522968198,0.7083333333333334,0.5033955857385399,0.0,0.0,0.5863309352517986,1.0,0.9363957597173144,0.9934640522875816,0.8068315665488811,0.0,1.0,0.7375588928150766,0.5033955857385399,0.0,0.7931654676258992,0.964929906002448,0.8068315665488811,0.0,0.5436973455329778,0.5192384225534417,novel,1.0,False,42,0.0,0,,0.0,,0.5192384225534415,none,43,False
VCL,-0.573567767698867,-0.8925667177137667,5.14551352120079e-06,0.5555555555555556,0.2741935483870967,False,pan-glioma-dep,0.37426361529629,3,CDKN2B_del,TSG-loss,True,CDKN2A;CDKN2B,-0.3953180588234329,True,0.0728773089229269,True,TME-dominated,TME-dominated,1.5859000000000003,0.8758169934640523,4.3009,0.3792697290930507,0.176678445229682,0.7455830388692579,0.215547703180212,16.0323,0.2018728371368554,False,False,40,0.25,1.0,False,,0,0,0,False,False,False,False,,0.9575971731448764,0.5555555555555556,0.7258064516129032,0.24399402214205107,0.75,0.0935251798561151,0.0,0.7385159010600707,0.8758169934640523,0.3792697290930507,0.25,1.0,0.7565763643502159,0.7258064516129032,0.49699701107102556,0.04676258992805755,0.8071664472620614,0.3792697290930507,0.25,0.4946540847596163,0.5190210337544942,novel,1.0,False,43,0.37426361529629,3,,0.0,,0.5190210337544942,genotype,44,False
FAM50A,-0.8286187150151437,-0.6249108970387537,6.684564848194309e-05,0.6805555555555556,0.4108658743633276,False,pan-glioma-dep,3.14,1,,,False,,-0.1289103802685313,False,0.2397008012329967,True,tumor-cell-expressed,not-TME-dominated-weak,0.4890999999999996,0.4640522875816993,6.1347,0.1648998822143698,0.1519434628975264,0.1130742049469964,0.2296819787985865,131.86700000000002,0.1978673461042238,False,False,49,0.25,1.0,False,,0,0,0,False,False,False,False,,0.8551236749116607,0.6805555555555556,0.5891341256366724,1.0,0.25,0.237410071942446,1.0,0.1731448763250883,0.4640522875816993,0.1648998822143698,0.25,1.0,0.7678396152336082,0.5891341256366724,0.625,0.618705035971223,0.3185985819533938,0.1648998822143698,0.25,0.387025320144181,0.5154730908299635,novel,1.0,False,130,0.0,0,FAM50B,3.14,yes,0.4404730908299634,expression_paralog,45,False
TAF1A,-0.8514352868218209,-0.5878582515876799,0.0006584379260915,0.9583333333333334,0.9134125636672326,True,pan-glioma-dep,0.0,0,,,False,,-0.0181211418956297,False,0.0332020828406834,True,tumor-cell-expressed,not-TME-dominated-weak,1.7445000000000002,0.8954248366013072,2.2206,0.9199057714958776,0.9257950530035336,0.9257950530035336,0.9081272084805654,2.7639,0.0188173715460713,False,False,69,0.2,1.0,False,,0,0,0,False,False,False,False,,0.7950530035335689,0.9583333333333334,0.0865874363327674,0.0,0.0,0.5539568345323741,1.0,0.8021201413427562,0.8954248366013072,0.9199057714958776,0.2,1.0,0.8766931684334511,0.0865874363327674,0.0,0.7769784172661871,0.8487724889720317,0.9199057714958776,0.2,0.5298481832143308,0.5132624916707546,novel,1.0,False,44,0.0,0,,0.0,,0.5132624916707546,none,46,False
TSEN34,-0.5695971073553023,-0.4900054021321191,0.0009858780254025,0.6805555555555556,0.4219015280135823,False,pan-glioma-dep,0.0,0,,,False,,0.0396017103602521,False,0.2913646932647428,True,tumor-cell-expressed,not-TME-dominated-weak,1.9906,0.9934640522875816,5.7679,0.7008244994110718,0.4876325088339223,0.7667844522968198,0.8480565371024735,14.2833,0.0325024897762756,False,False,49,0.0,1.0,False,,0,0,0,False,False,False,False,,0.5936395759717314,0.6805555555555556,0.5780984719864177,0.0,0.0,0.9388489208633094,1.0,0.8692579505300353,0.9934640522875816,0.7008244994110718,0.0,1.0,0.6370975657636435,0.5780984719864177,0.0,0.9694244604316546,0.9313610014088085,0.7008244994110718,0.0,0.5452579998573709,0.5128920414162569,novel,1.0,False,45,0.0,0,,0.0,,0.5128920414162569,none,47,False
POLR1G,-0.5226383648524464,-0.4840562794410412,0.0028858907465897,0.5138888888888888,0.3633276740237691,False,pan-glioma-dep,0.0,0,,,False,,0.0170475628944338,False,0.0555887601972201,True,tumor-cell-expressed,not-TME-dominated-weak,0.8595000000000002,0.6078431372549019,1.9712,0.767962308598351,0.9293286219081272,0.8763250883392226,0.4982332155477031,6.74679,,False,False,37,0.25,0.0,False,,0,4,0,False,False,False,False,"Nucleus, nucleolus;Chromosome",0.568904593639576,0.5138888888888888,0.6366723259762309,0.0,0.0,0.8561151079136691,1.0,0.342756183745583,0.6078431372549019,0.767962308598351,0.25,0.0,0.5413967412642324,0.6366723259762309,0.0,0.9280575539568345,0.4752996605002424,0.767962308598351,0.25,0.5141983700422702,0.5120490207812082,novel,1.0,False,46,0.0,0,,0.0,,0.5120490207812082,none,48,False
TOP1,-1.092278000269496,-0.4245038549158969,0.0072459977717024,1.0,0.9787775891341256,True,pan-glioma-dep,0.0,0,,,False,,0.0191789276633824,False,0.4280261419680603,True,tumor-cell-expressed,not-TME-dominated-weak,1.4380999999999995,0.8758169934640523,5.1926,0.1967020023557125,0.2296819787985865,0.3144876325088339,0.0459363957597173,60.2793,0.3919941155476702,True,False,72,1.0,0.0,True,INHIBITOR;STABILISER,224,118,26,True,False,True,False,"Nucleus, nucleolus;Nucleus, nucleoplasm",0.3745583038869258,1.0,0.0212224108658743,0.0,0.0,0.8741007194244604,1.0,0.6925795053003534,0.8758169934640523,0.1967020023557125,1.0,0.0,0.6872791519434629,0.0212224108658743,0.0,0.9370503597122302,0.7841982493822028,0.1967020023557125,1.0,0.5180645963227832,0.5103406877300735,approved_sm_drug,0.0,False,47,0.0,0,,0.0,,0.5103406877300736,none,49,False
MED26,-0.8199565666176468,-0.4663917558539444,0.0061023684496787,0.8333333333333334,0.7470288624787776,True,pan-glioma-dep,0.3317592821882492,1,EGFR_amp,oncogene-amp,False,,-0.0027227467937597,False,0.0335653490630606,True,tumor-cell-expressed,not-TME-dominated-weak,1.2528,0.9084967320261438,2.6067,0.7550058892815077,0.8869257950530035,0.8798586572438163,0.4982332155477031,6.6634899999999995,,False,False,60,0.25,1.0,False,,0,0,0,False,False,False,False,,0.5159010600706714,0.8333333333333334,0.2529711375212223,0.21628413325721715,0.25,0.6762589928057554,1.0,0.5759717314487632,0.9084967320261438,0.7550058892815077,0.25,1.0,0.6746171967020024,0.2529711375212223,0.2331420666286086,0.8381294964028777,0.7422342317374535,0.7550058892815077,0.25,0.5351571454676675,0.5101713274974529,novel,1.0,False,48,0.3317592821882492,1,,0.0,,0.5101713274974528,genotype,50,False
